Time;Speed;Position X;Position Y;Acceleration X;Acceleration Y;
9.24939537048;33.2930641174;-862.081604004;190.777145386;1.81098926067;-0.0413651056588;
9.29939842224;33.6215019226;-861.615722656;190.777084351;-9.87334251404;-1.98902000648e-07;
9.34939956665;33.9514846802;-861.145263672;190.776855469;-9.86271572113;-2.55831452023e-07;
9.39943599701;34.2833480835;-860.67010498;190.776489258;1.85233128071;-0.0271904598922;
9.4493894577;34.617565155;-860.190490723;190.776000977;1.86159002781;-0.0221777427942;
9.49940109253;34.9531822205;-859.706176758;190.775390625;-9.83186340332;-8.23472845468e-08;
9.54941177368;35.2906188965;-859.217041016;190.774703979;1.88383173943;-0.0141799235716;
9.59939575195;35.6304931641;-858.723266602;190.773956299;-9.8106212616;-5.26295877989e-08;
9.64942169189;35.9720344543;-858.22479248;190.773162842;-9.79959392548;-3.90216214896e-08;
9.69941425323;36.3156013489;-857.721679688;190.77230835;1.91134357452;-0.0037357234396;
9.74940490723;36.6609725952;-857.213500977;190.771469116;-1.45112133026;2.60208521397e-18;
9.79940509796;37.0081214905;-856.700805664;190.770614624;1.92962729931;0.00135853665415;
9.84941959381;37.3577880859;-856.183044434;190.769760132;-9.75685787201;1.73613781129e-08;
9.89941978455;37.7092437744;-855.660339355;190.768920898;-1.07583582401;2.10563886327e-08;
9.94941234589;38.0623855591;-855.132995605;190.768096924;1.96303200722;0.00700070196763;
9.9994430542;38.4181060791;-854.600463867;190.767303467;-1.18575632572;3.20110444818e-08;
10.0494203568;38.7755508423;-854.063232422;190.766555786;1.98896372318;0.00937382876873;
10.0994195938;39.1347770691;-853.520751953;190.765838623;-2.07646942139;5.81122989729e-08;
10.1494350433;39.4959716797;-852.973388672;190.765167236;2.0161151886;0.0109076146036;
10.1994247437;39.859703064;-852.421142578;190.764541626;2.025826931;0.0110779451206;
10.2494268417;40.2250213623;-851.863647461;190.763961792;-9.6688451767;5.71879326117e-08;
10.2994308472;40.5925292969;-851.301025391;190.763442993;-9.65693569183;4.39846878919e-08;
10.3494329453;40.9620552063;-850.733337402;190.762954712;2.06275248528;0.0113015985116;
10.3994503021;41.3342247009;-850.160400391;190.762527466;-1.74020302296;4.5656385339e-08;
10.4494390488;41.7085418701;-849.582458496;190.762145996;2.08461928368;0.0104301171377;
10.4994401932;42.0844917297;-848.999145508;190.761810303;-9.61057186127;3.73990651781e-08;
10.5494432449;42.4625396729;-848.410522461;190.761520386;2.11023783684;0.00955728720874;
10.5994710922;42.8432579041;-847.816772461;190.761276245;-9.58659934998;3.23619744336e-08;
10.6494693756;43.2258720398;-847.217651367;190.761062622;-9.57416248322;3.39480017431e-08;
10.6994504929;43.6071472168;-846.61340332;190.760879517;2.11883926392;0.00744931213558;
10.749461174;43.9783210754;-846.003845215;190.760742188;2.06982016563;0.00687433220446;
10.7994537354;44.3373146057;-845.389099121;190.760635376;2.00117969513;0.00616628583521;
10.8494644165;44.6838531494;-844.76965332;190.760543823;1.93196046352;0.0054681818001;
10.8994598389;45.0176963806;-844.145568848;190.760482788;-13.1548175812;0.00291769742034;
10.949461937;45.3398971558;-843.517150879;190.760482788;1.78944647312;0.00408408977091;
10.9995098114;45.478351593;-842.886230469;190.760482788;-13.1601629257;0.00206910632551;
11.0495195389;45.6122779846;-842.253356934;190.760482788;-0.0375014990568;0.000547510571778;
11.0995101929;45.7467384338;-841.618896484;190.760482788;0.752215564251;0.00218414026313;
11.1495046616;45.8809432983;-840.981933594;190.760482788;-9.04137897491;0.00132449355442;
11.1995162964;46.0088806152;-840.343566895;190.760482788;-13.1683425903;0.00112043612171;
11.2495088577;46.1339111328;-839.703491211;190.760482788;0.692638993263;0.00179775455035;
11.2995109558;46.2585754395;-839.061828613;190.760482788;0.686521649361;0.00181171577424;
11.3495063782;46.3778877258;-838.417785645;190.760482788;-5.36873054504;0.00156703754328;
11.3994960785;46.4948120117;-837.772338867;190.760482788;-3.42469596863;0.00168202945497;
11.4495077133;46.6094436646;-837.125793457;190.760482788;0.637215971947;0.00185008742847;
11.4994859695;46.7222862244;-836.477294922;190.760482788;-13.1748332977;0.00119008263573;
11.549498558;46.8313369751;-835.826721191;190.760482788;-1.13375401497;0.00184091040865;
11.5994920731;46.9385681152;-835.175354004;190.760482788;0.59602022171;0.00188826455269;
11.6495132446;47.0439109802;-834.522949219;190.760482788;0.583372473717;0.00190103973728;
11.6995134354;47.1462020874;-833.868652344;190.760482788;0.568365037441;0.00191342481412;
11.7495145798;47.24609375;-833.21282959;190.760482788;-13.1783971786;0.00124523346312;
11.7995290756;47.3435974121;-832.555541992;190.760482788;-1.80218744278;0.00186663737986;
11.8495149612;47.4392700195;-831.897155762;190.760482788;0.531787097454;0.00195024150889;
11.899520874;47.5330696106;-831.237304688;190.760482788;-13.180018425;0.00127723219339;
11.9495372772;47.6245307922;-830.576171875;190.760482788;-13.1804323196;0.0012877198169;
11.9995126724;47.7139816284;-829.913757324;190.760482788;-13.1808462143;0.0012981290929;
12.0495233536;47.8014602661;-829.25012207;190.760482788;-13.1812438965;0.00130845862441;
