Time;Speed;Position X;Position Y;Acceleration X;Speed X;Speed Y;Collision State;Road Identifier;Brake Force;Lane Number;Cartesian Distance;Cartesian Distance;
112.599388123;75.3274765015;3541.57739258;-0.913534939289;-8.14553833008;20.9242992401;-0.0117690199986;0.0;68.0;361.612213135;3.0;3.87195897102;3.87195897102;
112.649391174;73.8365249634;3542.60961914;-0.894277155399;-8.39937114716;20.5101451874;-0.0125646926463;0.0;68.0;374.996734619;3.0;3.77312016487;3.77312016487;
112.699386597;72.24168396;3543.62060547;-0.875289022923;-9.37020874023;20.0671348572;-0.0118300784379;0.0;68.0;377.838989258;3.0;3.67437577248;3.67437577248;
112.749359131;70.5140533447;3544.60864258;-0.856570482254;-9.61870384216;19.5872364044;-0.009785534814;0.0;68.0;378.579345703;3.0;3.57571768761;3.57571768761;
112.799407959;68.7562103271;3545.57348633;-0.838128328323;-9.97501945496;19.098947525;-0.00962476804852;0.0;68.0;378.91003418;3.0;3.47716736794;3.47716736794;
112.849411011;66.9800949097;3546.5144043;-0.819997787476;-9.67400360107;18.6055812836;-0.0106125930324;0.0;68.0;379.153778076;3.0;3.37854337692;3.37854337692;
112.899406433;65.2953872681;3547.43212891;-0.802199363708;-9.09287261963;18.1376075745;-0.0121753653511;0.0;68.0;379.37789917;3.0;3.28008294106;3.28008294106;
112.949401855;63.6940002441;3548.32763672;-0.784786462784;-8.68535327911;17.6927776337;-0.0129790436476;0.0;68.0;379.5831604;3.0;3.18172192574;3.18172192574;
112.999412537;62.1439056396;3549.20166016;-0.767756164074;-8.54133224487;17.2621955872;-0.0127715440467;0.0;68.0;379.773620605;3.0;3.08347535133;3.08347535133;
113.049407959;60.6187400818;3550.0546875;-0.75106883049;-8.44331932068;16.8385391235;-0.0117057804018;0.0;68.0;379.953613281;3.0;2.98533892632;2.98533892632;
113.09942627;59.1044006348;3550.88671875;-0.734720051289;-8.4075345993;16.4178886414;-0.0099294828251;0.0;68.0;380.126556396;3.0;2.88738489151;2.88738489151;
113.149421692;57.5946884155;3551.69750977;-0.718741595745;-8.38634204865;15.9985246658;-0.00774100003764;0.0;68.0;380.294067383;3.0;2.78946018219;2.78946018219;
113.199401855;56.0879096985;3552.48730469;-0.703179240227;-8.3800201416;15.5799751282;-0.00545830233023;0.0;68.0;380.456878662;3.0;2.69180941582;2.69180941582;
113.249420166;54.5834350586;3553.25585938;-0.688076138496;-8.34272098541;15.162065506;-0.00334992096759;0.0;68.0;380.615142822;3.0;2.59434199333;2.59434199333;
